sentence,label
Kıbrıs adasının toplam 9.250 km2'lik alanının yaklaşık olarak %36'sı olan 3355 km2 KKTC topraklarıdır.,0
Yapının en önemli hacmi ise 9.90 m. açıklığında bir kemerle doğrudan avluya açılan ana eyvandır.,0
Her çiçeğe bir kusur bulduğu için onun bahçesinde hemen hemen hiç çiçek olmazdı.,0
Ölü örtü örneklerinin pil- değerleri 1:20 oranındaki organik madde-su ve organik madde-normal potasyum klorür karışımında Metrohm Herisau 588 pM- metresi kullanılarak belirlenmiştir.,0
Her 10 kadından biri yaşamı boyunca meme kanseri ile karşılaşma olasılığına sahiptir.,0
Azdavay'dan bu kadar yolcuyu taşıyacak otobüs kalkmıyordu; ama kalkması da pek gerekmezdi.,0
"Yakın bir zamanda, lise programlarına da başlanılacak.",0
"Dursam, düşüp kalacak asfaltla bir olacak, bir daha da yerimden kalkamayacaktım.",1
"Mesela, dil öğreniminin ilk ve en basit aşamasında, öğreticinin herhangi bir açıklamada bulunmadığı ve çocuğun da anlamadan gerçekleştirdiği taklidi bir öğrenme söz konusudur.",0
"Arada bir dükkanın önünden geçtiğimizde, öğretmenimizdir diye selam vermeye çalışırdık.",0
Zaten herhangi bir aydınlanma da göremezdim evin içerisinde olduğum için.,0
"Örneğin A ırkının yazılı ve sözlü kaynaklarının en son tarihinden önceki zamanda o ırkın durumu, nerede olduğu ve hangi ırka mensup olduğu bilinmemektedir.",0
"IMF'nin 23 milyar dolarlık mali yardım paketi, Dünya Bankası ve Asya Kalkınma Bankası'nın Endonezya'nın finans sistemine istikrar kazandırmak için verdiği yardımları içermektedir.",0
"Doğanın bir parçası olan insan doğaya uygun yaşamalıydı, ussal yaşam doğaya uygun yaşam demekti.",0
Tilbe'nin kendi isteğiyle verdiği özel ifade ise polis tutanaklarına şöyle yansımıştı:,0
"Financial Times 2005 yılı için dünya çapında yaptığı üst düzey yönetici eğitim araştırmasında IMD'yi Avrupa'nın birinci, dünyanın ise üçüncü en iyi okulu seçerken, Wall Street Journal, IMD'nin MRA programını 2004 yılı birincisi ilan etmiş.",0
Bunun için de basitleştirilmiş genellemelere dayanmak zorundadır (Machlup 1946; Machlup 1967).,0
"İstanbul Pendik Kurtköy'e bağlı olan Cambaz Bayırı mahallesinde gerçekleştirilen gecekondu yıkımlarına dergimizin sayfalarında yer vermek; yıkım anında ve sonrası halkın yaşadığı sorunları öğrenmek, aynı zamanda acılarını paylaşmak için mahalleye gittik.",0
ERDEM: Özgür ve Sedat sizler de jipden inebilirsiniz.,0
Korktuklarının gerçekliğini görmezden gelemezdi.,0
Onu kaybetmekten korktuğum kadar hiçbir şeyden korkmadım.,0
Bu tür çalışmalara ilköğretim üçüncü sınıftan başlanabilir.,0
"BEKÇİ: Benim kedim yok teyzeciğim, aradığım da yok.",0
"TS 1910'a göre tek eksenli basınç direnci sınır değerini taşımadığı, eğilme direnci sınır değerini taşıdığı ve böhme yüzeysel aşınma direnci sınır değerlerini taşımadığı belirlenmiştir.",0
ANGEL: Sizlerin de bileceği gibi insanlar söyledikleri her boş söz için yargı günü hesap verecekler.,0
"Daha önce de belirtildiği gibi, ""şimdiki aklım olsaydı..."" diye ortaya çıkan ifadeler ""bu durumun dışa yansıyan göstergesi olarak kabul edilebilir.",0
"Allahu Teâlâ da savaş sonunda tenkidi önlemek için şu âyeti indirmişti: ""Onlar ki kendileri savaşa çıkmayıp evde oturmalrı yetmiyor gibi, birde kalkıp bilgiçlik taslayarak savaşta şehit olan arkadaşları hakkında: ""Eğer, sözümüze kulak verselerdi böyle öldürülmezlerdi"" derler.",1
"Gerçek işlem kontrolü için, birçok metod başarıyla uygulanabilmektedir.",0
"Dünya denizcilik sektörünü yakından izleyen, gelişen ulusal ve uluslararası koşullara uyum sağlayacak düzenlemelere olanak veren dinamik bir denizcilik politikası oluşturulacaktır.",0
"Abuzer'i nasıl tanımazdı, ama yıllar onmasının ölümünden sonra köyden ayrılmış ve yıllar sonra tek kez, babasının ölümünde köye gelmiş ve birkaç gün kalıp yeniden gitmişti ve bir daha uğramamıştı.",0
Bahçesinde koşturup top oynardık.,0
Pierre Loti ve Claude Farrere ise adeta bir Türk gibi Türkleri ve İstanbul'u tanıtmaya çalışırlar.,0
"İstediği kadar pavyon tadilatta olsun, patron onun iyiliğine diye böyle bir şeyi hayatta yapmazdı.",0
Bir kişi otorite sahiplerine arkasını dönemezdi.,0
"Dolayısıyla, monopsonda istihdam düzeyi tam rekabet istihdam düzeyine göre kısılırken (qm qr kadar daha az), işçilere tam rekabet ücret düzeyinin altında bir ücret (WrWm kadar daha düşük) ödenmektedir.",0
"Güvenlik güçleri, ilk haftanın şokundan sonra eylemleri öylesine şatafatlı bir şekilde bastırdı, birkaç gün içerisinde evlerinden o kadar çok kişiyi gözaltına aldı ki, Malatya, medyanın göstermeye çalıştığının tersine İslamcıların ""şeriat provası""na değil, devletin ""laiklik provası""na tanık oldu.",0
Önemli olan başlangıcı yapmak olduğu için gelişmekte olan ülkelerin bu tür kolay ve rahatlıkla yapılacak teknoloji alanları ve onların uygulamaları ile başlamaları çok faydalı olacaktır.,0
Bu yüzden kendi açar kendi kapardı camiyi.,0
"Dört saat uyuduğu halde akşam 22.00'de yatağa giren ve sabah 6.00'da uyandığı halde 8.00'de yataktan çıkan bir hastaya neden dört saat uyuduğu halde 10 saat yatakta kaldığı sorulduğunda ""dinlenmek için"" veya ""belki biraz daha uyuyabilirim"" cevabı alınır.",1
Söylediklerine göre devletin kendilerine yapacakları destekle istenilen her türlü silahı üretmek onlar için çocuk oyuncağı.,0
Mimarisi hiçbir mimariye benzemezdi bu evin.,0
"O zamanın hayatından, idaresinden,memlekette teneffüs edilen zehir dolu havadan acılı, hastalıklı bir genç, kısaca devrin bütün hayal kuran yeni nesli gibi bir bahtsız tasvir etmek isterdim ki ruhunun bütün acılarını haykırsın, coşkun bir delilikle çırpınsın ve varlığını istila eden emel, iştihar arzusu değil miydi""?..",0
O halde dil ile kültürel gelişme arasında doğrudan bir ilişki vardır.,0
Kitabı Çıkan Oyuncu Şahnaz Çakıralp Yazmayı Seviyor Ama Özelini Değil,0
O kadar çok uçurtma vardı ki o sene gökyüzünde!,0
"Bu tür doğruları ne olgusal, ne de başka bir yoldan temellendirme gereği vardır; sezgi ya da salt aklımızla doğrudan kavrarız.",0
"1960'lı yıllarda zararları ortaya çıkmaya başlayan DDT'ye, tropik ormanlardan, Antarktika'nın penguenlerine kadar tüm canlıların dokularında rastlanmaya başlandı.",0
"Hareketlenen sıvıda oluşan dalgalar, kanları çanağın dışına taşırdı ve hava kabarcıklarının çıkardığı seslerle yer değiştirdi.",0
Bu tür mikroorganizmalar dışarıdan oksijene ihtiyaç duymayıp havasız ortamlarda yaşadıklarından anaerob olarak isimlendirilirler.,0
Tepsiye dizilip sıcak fırında içleri pişene kadar pişirilir.,0
"Anlama faaliyetinin merkezini ise aktörlerin ve aktör gruplarının deneyimleri, bu deneyimlerin yarattığı sistemi yırtılmalar, bu yırtılmalara aktörler tarafındanlar"" ile tüm bunların oluşmasına ve hayata tanımlanması oluşturmaktadır.",0
"Tuvalet düzenimde bir değişiklik yok, nadiren de olsa (1-2 haftada bir) standart ""günde 1"" olan tuvalet çıkma düzenim 2 güne çıkıyor, fakat ertesi güne tekrar düzeliyor..",0
"Kendimi benden başka hiç kimse, hiçbir şey dengede tutamazdı.",0
"Ama o sese neredeyse duyamadığı bir zamanda, ölümüne birkaç gün kala kavuşabildi Kuddusi Okkır.",0
Sürüden ayrılanı kurt kapardı oysa.,1
Yüz bin kişilik bir yağmacı kafilesi bir ayda gene tüketemezdi İzmir'i deniliyordu.,0
"Kıbrıs, GB için Yunanistan'a peşkeş çekti.",0
"Rapora göre küresel ısınma, yanlış enerji kullanımı ve ormanların sorumsuzca yok edilmesi nedeniyle kuraklık başladı, küresel açlık ise kapıda.",0
"Kale muhafızlarının, erlerin ve komutanlarının şehirde yaşayan bütün halkın hayatı emniyettedir.",0
"Kobalt metalinin 2p seviyesi, L23 ucu için temel elektronik yapısı ve kobalt atomlarının yumuşak x-ışınlarıyla etkileşme parametreleri belirlenmiştir.",0
Bu da gösteriyor ki herkes kendi içinde özgür ama devlet karşısında bazı yükümlülükleri de vardır.,0
Rindane bade içmek sensiz yasağ olaydı,0
Onlara da sırt çevirdiğini düşünüyor olabilirdi.,0
Bu hassasiyet aynı zamanda kendini sadece İslami bir kültürel çerçevede tanımlamaya alışık ve böyle tanınmaya devam etmek isteyen bir toplumun itirazını da ifade ediyordu.,0
"Karısı bile yazmazdı öyle uzun, sevgilisi de yazmazdı.",0
Meraklı Postacı'nın varsayımıyla kadıncağızı rahatsız edemezdi.,0
Getirdiğim mektubu yanakları pembeleşerek aldıktan sonra sarılır öperdi beni.,0
Onlara böyle hafif şeylerden söz etmek yakışık almaz...,0
"Artık tatil yapamayan işçi aileleri, yine 1989 yılı için kitap, gazete vs. harcamalarından 8.2 sinema, tiyatro gibi eğlencelerden yüzde 10 kısmak durumunda kalmışlar; uyum süreçleri daha çok uyuşmaya yol açarak hayatın niteliğini de değiştiriyor.",0
Ve bunun bölücülük olamayacağını savunarak özgür birlik dışında başka yolun olmadığını vurgulamıştı.,0
"Peki bu durumda ""Yüzüklerin Efendisi""nin yönetmeni Peter Jackson nereden başlamalıydı.",0
"Ne var ki, bütün bunlar, Batı'nın anladığı ve takdim ettiği mânâda bir değişimi ifade etmediği gibi, yukarıda arzetmeğe çalışıldığı üzere, insan ve toplumlar için tereddi de söz konusudur.",0
Yukarıda detaylarıyla anlatıldığı gibi yerkürenin dış kısmında yaklaşık 70-100 km.,0
1923 yılında söz konusu olan bu etkinlik çabaları içinde bazı sergilerin de açılmış olması gerekir.,0
"Özgür Politika, Ülkede ve Gündem, Yeni Ülke ve Özgür Bakış PKK'nın finanse ettiği başlıca yayın organlarıydı.",0
"Ardéche bölgesi bilindiği gibi sıradağlar arasına sıkışmış hayli uzun bir vadi olmakla birlikte toprağı hafif gevşek ve nemli, Frenkler'in Le point rouge dedikleri ender bulunan buruk tattaki üzümlerin yetişmesi için son derece makbuldür.",0
Şüphesiz bu tür borçlanmalar yerine sadece para arzı yolunun seçilmesi enflasyonu dört nala bir enflasyon haline getirebilirdi.,0
"Ancak, yeni uyum ve güzellik yolları yaratmada sanatçı özgür davranır.",0
Sonuncu patent ise Cudini tarafından geliştirilen ve yine Cross Şirketi’nce kullanılan diğer bir tezgaha aittir.,0
"Macbeth eşini ""sevgili yücelik ortağı"" olarak çağırır ama onun öldüğünü duyduğu zaman: ""zaten ölmeliydi"" der.",1
"Link adresinde gelen alanda Institution yazan yere Mersin University yazılıp, diğer boşlukta ise Academic Onfile veya Economist Historical Archive seceneklerinden biri işaretlenip, submit butonuna tıklandığında ayrı ayrı sayfalarda tarama imkani vermektedir.",0
İnternet bizim sadece sosyal kimliklerimizi değil aynı zamanda tüketim tercihlerimizi de şekillendiriyor.,0
"O, o kadar kolay bulunacak bir kitap değildi, olamazdı, bunu da biliyordu.",0
"Ek: l'de fotokopisini gördüğünüz bu ifadelerle Said-i Nursi demek ister ki: ""Allah Nur'undan söz ederken elektriği Risale-i Nur'u ve beni anlatmak istemiştir.",0
Kederli gözlerle bakar ama görmezdi annem bu coşkuyu.,0
Ancak insan iradesinin özgür eyleminin özü onun bu ereksellikle uyumlu yasa koyuculuğundan kaynaklanır.,0
"Eğer isteselerdi, şimdi herkesin ezbere bildiği isimler olabilirlerdi...",1
"Koyamazdı da, yorgundu, sarsıktı ve üzerine baltalarla gelenlerin haddi hesabı yoktu.",0
"""Yerli Drama"" diye tanıtılan filmlerde eşşek bile denemez, argo kullanılamaz, yaa, öf, be türünden nidalar söylenemez, ulan denemezdi.",0
"Peki, nasıl oluyor da şarkılar, şiirler yoluyla da olsa direncini sürdürebiliyor?",0
Zemin danesinin yüzeyine yakın yerlerde bu su hemen hemen katı halde olup daha çok bir buz filmine benzetilebilir.,0
"Halkın Kurtuluşu'nun gençlik örgütünde kültür faaliyetleri yürütmeye başlayan Nedim Bora, burada örgütün orkestrasında akordeon ve gitar çalmaktadır artık.",0
"BAHAYİ (Siyavuş'a): Gördün mü bak, ne kadar haklıymışım; keşke daha sert davransaydım o herife.",1
"""Dün akan Müslüman kanıydı, bugün de akan, yarın da akacak olan ne yazık ki fakir fukara, zavallı, kimsesiz bir halkın kanıdır, isyan edilecek nokta budur.""",0
Annem bu çocuğun sadece sesini taklit etmekle kalmazdı.,0
EBRU: Saklambaç oynardık değil mi?,0
"Suç korkusunun insanları gerçek suçlardan daha fazla etkileyen bir sorun olduğunu belirleyen polis, sorunlarla tek bir yol ve yöntemle mücadele etmenin mümkün olmadığı gerçeğinden yola çıkarak, çözüm için polis toplum el ele uygulamasını başlattı.",0
"Fakirlere yüzlerce lira sadaka dağıtır, onlara giymediği elbiseleri verirdi.",0
"Uğradığım haksızlığın, hakaretin, kötülüğün sınırı yok.",0
"Bozuk para çantaları olurdu erkeklerin pantolon kıç ceplerinde, deri cüzdanlar.",0
"Eskiden savaşlar böyle olurdu ve bu, Rusya'daki iktidar devrim stratejisi, son tahlilde böyle bir mücadele tipidir diyor.",0
"Herhalde, şirket sahibi ailenin kızı olduğu için, çok erken yaşta, kayırılarak en üst kademelere çıkmış olmalıydı.",0
Çantasını kanepenin üstüne bırakıp sordu Özgür.,0
"İkinci film daha önce gösterilmiş olabilirdi, çoğunlukla siyah-beyazdı.",0
"Halkevlerinin güzel sanatlar şubesi, müzik, resim, heykelcilik, mimarlık gibi alanlarla tezyini sanatındaki artist ve amatörleri bir araya toplar; genç kapasiteleri koruyarak gelişmelerine çalışır.",0
"Tarih bilseydim, size şu dünyaya kötülüğün daima dahi yaradılışlı kimseler yüzünden geldiğini kanıtlardım.",1
"Öte yandan, Kıbrıs Rum kesiminde ve KKTC'de yapılan referandumların ardından ortaya çıkan tablonun, ""AB'nin sesini kıstığına"" da işaret ediliyor.",0
"Sonradan, bu olaydan söz ederken sürekli ""ÇİMDİK YİYE YİYE, TOKATLANA TOKATLANA"" dediğimi ayırt ettim.",0
"Teklifi kabul eden Tibuk, biraz da muhataplarını ticari yönden kendine hayran bırakmış olmanın gururuyla ""benim şimdiye kadar beceremediğim hiç bir iş olmamıştır"" der.",0
"Toplum yararına çalışarak, gönüllü faaliyetlerde bulunarak yenmeye çalışıyor kanseri.",0
Bu gidişle okul bu yıl bitemezdi.,0
Türkiye'de tekstil ve giyim sanayi iş gücü saat ücretleri ise 1998'de $2.5 olarak gerçekleşmiştir.,0
"d. Temel sorundan değil de yan sorunlardan söz etmek,",0
Dediğim gibi herkes biraz gergindi ve benim bir tür vedalaşma olan bu sözlerim koğuştakileri çok etkilemişti.,0
"Çünkü Avrupa'da, devletin din denetimi olmadığı için, İslam dininin yönetimi çoğu şeriatçı örgütlerin eline geçiyor ve Türk toplulukları bölük bölük parçalanıyorlardı.",0
Aynı zamanda büyük bir ideolojik sapmanın da ifadesidir.,0
"O mabede en yüce özelliklerle; asalet, uyum ve parlaklık gibi şekil verin...",0
"Locke'a göre, doğal durumda ortaya çıkan sorunlar insanları daha güvenlikli olacakları bir yapıda bir araya gelme isteği verir.",0
O halde sadece Anayasa'yı değiştirmekle yetinilmemelidir.,0
"Çünkü hastanenin önüne çıktığımızda Filiz, Adnan Amca sen de bizimle gel, diyebilirdi.",1
"Buradaki dizi mekanını görmeyi önceden planladım diyenlerin oranı, yukarıda belirttiğimiz; dizi yöre dışında çekilmiş olsaydı oraya da giderdim diyenlerin oranına yakındır.",1
"Aşk ya da nefret yok, karşılıklı çıkarlar var.",0
"Selefi Tony Blair'in halkın siyasete güvenine verdiği hasarı onarmaya çalışan Gordon Brown, Britanya Başbakanı sıfatıyla önceki gün Avam Kamarası'na ilk hitabında, parlamento ve temsili demokrasiyi geliştirecek yeni reform planı sundu.",0
"Eğer bir öykü kişisi taslağı değil de, etten kemikten bir insan olsaydım, ayaklarının altında kalıp paramparça olmam işten değildi.",1
"Rafael Alberti'nin sesiydi rüzgârları yaşatan, umutların yok olduğu yerde birden karşımıza çıkan...",0
"Hukukçular, hukukun gücünden söz ederken, beyazlar, güçlünün haklı olduğunu savundular, inanmayanlara savaşla kanıtladılar.",0
Okuma şansını elde etmiş ve kendini aydın sayan her bir kişinin duyarlılık göstermesi gereken baş konu bu olmalıydı bence.,0
Rakı masasında içki içen adamın inançlarına küfür etseniz kalkar sizi öldürür.,1
"Bu hikayenin ""yaratığı"" siz olurdunuz; ""sorumsuz baba""sı da eşiniz...",1
Hac için Kudüs'e gitmek üzere yola çıkan Avrupalılar Kostantinopolis'e uğramadan geçmek istemezlerdi ve İstanbul'dan etkilenmeden ülkesine dönen hiç kimse olmazdı içlerinde.,0
"Üniversite öğreticileri ellerindeki öğrenci malzemesini, akademik hedeflerle ne şekilde uyum içerisine sokacaklarını, eldeki öğrencilere en yetkin, en güncel, en düzeyli bilgiyi nasıl öğreteceklerini, onları üniversite eğitiminin temel gerekleriyle nasıl donatacaklarını hemen hemen hiç araştırmamışlar, sadece bu öğrencilerin yeterince ""iyi"" olmadıklarından yakınmışlardır.",0
"Bütün çilekeşler onların bazen özünde öz, bazen de dalında şafak misali bir göz olurdu...",0
"Çünkü kendini ancak mazlumluğun gerçek nedenlerini, ardındaki gerçek çatışmayı, ona eşlik eden dehşeti, ama aynı zamanda orada biriken hıncı gizleyerek masum bir imgeye dönüştürebiliyor, acıyı ancak bu şekilde sevilebilir kılıyordu.",0
"BBC'nin haberine göre, gece yaklaşık iki saat boyunca, top ve helikopter destekli Amerikan birliklerinin Julan bölgesinde çevreye ateş açtıkları belirtiliyor.",0
"Fakat çıkan sadece ceset, ceset, cesetti.",0
"AKP'nin Elazığ'daki mitinginde kürsüye çıkan Gül, cumhurbaşkanlığı seçim sürecinde TBMM'ye gelmeyen muhalefeti eleştirdi.",0
"Hanımlar kendi yaptığı el işlerini pazarlarken, erkekler baharat, keçiboynuzu, kekik suyu ve bal gibi doğal ürünlerden sabunlara, kuruyemişe kadar uzanan çeşitlilikte ürün satıyor.",0
"Halkın beğendiği, sevdiği, sevgisini neredeyse tapınmaya dönüştürüp ""Sanat Güneşi"" adını taktığı Zeki Müren.",0
Ayın yüzeyinde 10.000 kadar krater saptanmıştır.,0
"Çalışabilmesi için, çocuklarına sahiplenen Rosalinda'yı severdi o.",0
Yönetim bu olaya çok kızmış olmalıydı ki Dinçer basın bürosuna gelerek gazetecilere serzenişte bulundu.,0
Cadı karının başka bir tarafa bakmak için yerinden kalkmasını fırsat bilerek yukarıya fırlayabilirdi.,1
Ancak davalı idareye ait söz konusu elektrik hatundan koparak düşen elektrik teli davacıya ait bir büyükbaş hayvanın üzerine düşerek ölmesine sebep olmuş bu suretle davacıyı...,0
"Bu ikici anlayış, bu düzeyde kalmaz; karşıtlar bir uyuma, ""çoklukta birlik"" olan bir uyuma varır ve bu uyum, kozmosta bir düzen olduğunu gösterir.",0
"Bir davranışın kişiye aidiyeti ile kişiselliği aynı ise, elbette ki bu anlamda bütün davranışlar kişiseldir.",0
Beni döven askerleri de o kadar umursamıyordum.,0
"Başlangıçta, bilgisizliğimden kaynaklanıyor olmalıydı ki, onun kullandığı renkler ve yaptığı çizimler bana sayıklamalar gibi görünüyordu.",0
"Tina'nın hayatının bunca zorluk içinde geçtiğini tahmin bile etmezdim, filme gitmeden önce.",0
"* İstanbul'da belediye otobüslerinin, bir günde yaklaşık 450.000 km, bir yılda yaklaşık 170 milyon km, bir başka deyişle Dünya'nın çevresini her gün en az 10 defa dolaşacak mesafeyi kattettiğini,",0
"Nitekim ilk kurulduğunda, yaklaşık 47 bin km2 toprağa ve bir ulusun sahip olması gereken ortak değerler olan dil, etnik köken, tarih bilinci gibi özellikler açısından birbirinden farklılık gösteren bir buçuk milyondan az nüfusa sahip olan Yunanistan’da, Ortodoksluk ülkede yaşayanların tek ortak özelliğini yansıtmaktaydı.",0
"Önceden onun söylediklerine hiç itiraz etmez, içime atar, gizli gizli ağlardım.",0
"Yaptıkları şey, aynı zamanda onların ilişkilerini de koparmak; yani aralarındaki her türlü uyum ve işbirliği olanağını da ortadan kaldırmak.",0
Çünkü Türkiye'nin yapısal sorunlarını çözmesi ve küreselleşmenin koşullarına uyum sağlayabilmesi için teknoloji geliştirmeye ve yenilik yaratmaya ihtiyacı vardır.,0
"""Teşekkür ederim efendim, memnuniyetle,"" diyerek dedemi cevapladı Özgür.",0
"""O halde size de anlatalım"" diye yılışıyor sakallı bir muhabir.",0
"""Karakoyunlu ve Mamıkonu Türkmenleri'nden M. 451'de Yezdgerd'de karşı savaşan Kahraman Vardan, Perviz, Balaş ve Kavad çağlarında, 481-505 yılları arasında merzban olarak Divin'de hakim olan Büyük Vahan ve sonra da kardeşi Vard-Patrik gibi Oğuz alplarının ateşe tapan İranlılar'la savaşmaları ve halkın öncüsü olmaları Oğuzlar arasında meşhur Köroğlu destanının yaratılmasına sebep olmuştur.",0
Hep teknenin üzerinde uçar durur ama beni görünce size yaklaşamazdı.,0
Yaklaşık olarak süresinin 2 ila 15 milyar yıl olduğu tahmin edilmektedir.,0
"Öteki, bir tehdit unsuru oluşturduğunda ise, halk daha çok bilinçlenmektedir.",0
"Özellikle benim konuştuğum sahne, halkın coşkulu gösterisi, değme filmlerde olmayan bir çekimdi.",0
"O da dördü, beşi geçmezdi.",0
"Ne Barca, ne Real, ne de Panathinaikos İstanbul'dan galibiyetle katiyen çıkamazdı.",0
"Muâyede Salonu'na, limon küfü ve canfes kızılı, bir kraliçe gibi girmişti: yüksek topuklu, lamee iskarpinlerinin üzerinde; Paris modası şahane bir ""dekolte""ye, fıstık yeşili sarıp sarmaladığı o sımsıkı Osmanlı tombulluğu; yürek biçimi boyanmış, ufacık ağzını kapatınca dahi dışarda kalan, ünlü iki ön dişi; Avrupa kesimi, abanoz siyahı kısa saçlarıyla; öyle kendinden emin, hâttâ mütehakkim bir salmışı vardı ki; hiç kimse, sinirleritti şemsiye telleri gibi geren ""derûni asabiyeti""ne ihtimal veremezdi; halbuki...",0
"Aynı kılavuzda, ""özgür"" kelimesi yer almaktadır.",0
"Ah Hüseyin Amca ah, Fuat'ı beyin uzmanı bir doktor etseydin ya.",0
"Bu şekilde, kalitenin artırılması gibi, tüm performans boyutlarını eşit ağırlıklı olarak ve aynı zamanda ele almak mümkün olacaktır.",0
"Karmaşık olması, ikisi arasındaki ilişkiyi açıklama için yapılan girişimlerin farklı olmasına yol açmaktadır.",0
Bütün bunların boşluğunu ise hayatta kazanılmış tecrübe ve özel işler için edinilmiş spesifik bilgi kapatmaya çalışır.,0
"Bir yabancı geldiğinde sıkmadan ağzından laf alıp, bir istihbarat subayı ustalığı ile yerini, yurdunu, işini öğrenmeliydi.",0
Öteki derslerde başarı gösterdiği halde kompozisyon sınavını vermek için birkaç yıl bekleyen öğrenciler bulunuyordu.,0
"TİM Başkanı, sektörler konseyi asil üyeleri arasından 4 yıl için Genel Kurul tarafından seçilecek, aynı zamanda sektörler konseyi ile yönetim kurulunun başkanı olacak ve kanunun yürürlüğe girdiği tarihten sonra en fazla 2 dönem TİM başkanlığı yapılabilecek.",0
Kocası konuşurken bir köşede duran genç karısını nasıl görmezlikten gelebilirdim?,1
Çünkü bugün kullanıcıların ödediği bedelin yaklaşık %67'sini vergi oluşturuyor.,0
"Sanırım, seziyorduk ki günümüzün yavrularına parlak bir gelecek vaad etmek için gerekli olan mecalimiz yok ve gösterebileceğimiz önemli başarılarımız yok, hattâ manevi gücümüz yok.",0
"Her ne kadar 1990'Iar, Benjamin'in imgeleminde yaşayan dünyadan oldukça farklı bir biçim almış da olsa, yarım yüzyılı aşkın bir süre önce kaleme dökülmüş olan düşünceleri hala güncelliğini koruyor.",1
Not: Mezun olduğum İTÜ'nün kütüphanesine ya da okumakta olduğum Boğaziçi'nin kütüphanesine o arkadaşı sokmam epey zor olurdu.,0
"Heyet, 2 Mayıs'ta Hitler ve Göbbels tarafından kabul edildi; 5 Mayıs'ta ise Nazi Partisi'nin son kongresini yansıtan ""İradenin Zaferi"" isimli filmi izledi.",0
"""Olabilirdim"" diyor titrek bir sesle.",0
"ADAM- Sevgisine parayı tercih ettiğiniz arkadaşınız size yardım edebilir, size yeniden kollarını açabilirdi.",1
Seyit Cem'in ise sol uyluk ön grup adalesinde yırtık tespit edildi.,0
Besin element dengesi bozuk ortamda yetişen bitkilerde ortaya çıkan verim düşüşü yanında kalite bozukluğu da görülecektir.,0
"Bu ilacın, bronş açıcı özelliği salbutamol ve terbutalinden daha fazla olmadığı halde, tehlikeli yan etkileri gözardı edilerek yine de hekimler tarafından kullanılmaktadır.",0
Farklı konsantrasyonlarda hümik asit içeren sularda toplam koliformların giderim değerleri belirlenmiştir.,0
"Cam silen, golf sahasında çim biçen ve yüzme havuzunu temizleyen robotlar sahiplerine bira ve hamburger bile götürebiliyorlar.",0
Gökyüzüne ve gökyüzünden gelenlere biat eden bir halkın öyküsü...,0
Tek varis durumundaki kız çocuklarına amcasını vasi tayin etmişler.,0
"Bunun sebebi ise; insanların birbirlerinin noksanlarını tamamlaması ve birinin diğerine yardım etmesi suretiyle, hayvanlara karşı kendi mevcudiyetini ancak müdafaa edebilmeleridir.",1
"19. yüzyıl sonlarında Standard Oil tröstü, sadece ABD piyasasının neredeyse tamamını ele geçirmekle kalmamış; aynı zamanda dış pazarlara da açılmıştır.",0
"Ve bu bağıntılar, kültürümüz içinde yer alan ve onları pazarlayan patronların, ürünlerin ve imajların altında hayalleri, formal değerleri, dini doktrinleri de satışa çıkardıklarını unutmamızı engeller ve bunları satın alırken bu ideolojik ürünlerin altındaki mantığı ne kadar az sorguladığımızı haykırır bize.",0
"Kişi, öncüllerinin ""doğruluğuna"" inandığı halde, onlardan çıkan mantıksal sonucu kabul edilmez bulduğu bir akıl yürütmeyle karşı karşıya getirildiği zaman, bir şaşırtmacayla karşılaşmış olur.",0
Ancak dil altı ilaçlarında da dikkat edilmesi gereken nokta şu: Yaklaşık beş yıl önce yan etkileri nedeniyle piyasadan kaldırılan Nifedipine'nin alınmaması gerekiyor.,0
"Bu gizin çözülmesi için, epey bir zaman geçmesi gerekiyordu.",0
"Geçmişin anlı şanlı isimleri düne kadar can ciğer oldukları arkadaşlarına artık yollarda bile selam vermez duruma düşmüşken, o, sözünün takipçisi olmaya çalışıyordu, bütün bu karanlığa rağmen.",0
"ABD'de yapılan bir araştırmadan elde edilen sonuçlara göre, örnek olarak seçilen 54 nehirde, yeraltı sularının bu nehirlerdeki suyun yaklaşık olarak yarısını beslediği belirlenmiştir.",0
"Ne var ki, düşündüklerimi hoş be hoş açıklayamazdım.",0
Oysa her evde bir melek balığı olmalıydı Sibel'e göre.,1
Hepsini anlatmaya masadaki iki büyük rakı yetmezdi.,0
"Uzansam, rüzgâra takılmış bulutuna",1
"Halit Bey ağır ağır kahvaltısını yaparken, bir yandan da sabah gazetelerine göz atardı.",0
İNTERNETİN FAYDASI NE KADAR?,0
Tavşan başını çevirmeden aynı zamanda hem arkasını hem önünü görebildiğinden arkadan habersizce yaklaşıp onu yakalamak mümkün değildir.,0
Ayrıca Osmanlı devleti ileri gelenlerine mektuplar yazarak aracılıkta bulunmalarını rica etti ve aynı zamanda oğlu 2.,0
Bugün sayıları yaklaşık 25.000 civarında olan Musevilerin kendi dillerinde fialom adlı bir haftalık gazeteleri vardır.,0
"Kız haftanın ancak birkaç gecesini, adeta bir otele gelmiş gibi kayıtsız ve tabii bir halde apartmanda geçirir, kaldığı süre içinde, apartmanı sevdiğine ya da burada yaşamaktan dolayı mutlu olduğuna dair, tek bir kelime çıkmazdı ağzından.",0
"Likiditeye geçememe riski ise ipotekli krediler -konvansiyonel-geleneksel- için yüksek olmakla beraber, menkul değere dönüşmüş bir kredi için bu risk çok azalmaktadır.",0
